timestamp,elapsed,goodput_bps,snd_cwnd,rtt_us,rttvar_us,retrans,lost,pacing_rate_bps,delivery_rate_bps,bytes_acked,total_retrans
1773030943.189151,32.801591622999695,83528419.21010025,1901,152878,2959,0,0,172852008,108830392,191130526,15
1773030944.1983845,33.811189363001176,81309722.42457627,1957,148829,753,0,0,182785592,108830392,201391790,15
1773030945.205397,34.81819786900087,81743325.41340531,2011,156505,2307,0,0,178617064,108830392,211681318,15
1773030946.212751,35.82554216600329,86707768.39647931,2072,150368,3068,0,0,191545656,108830392,222599390,15
1773030947.2220452,36.83484672600025,80862775.45426486,2072,151241,625,0,0,190440168,108830392,232801286,15
1773030948.2320447,37.8448007879997,78556285.86010192,2096,154361,3580,0,0,188752072,108830392,242718566,15
1773030949.2436097,38.856311567000375,79220083.13066792,2096,188921,7584,0,0,154223600,108830392,252735062,15
1773030950.252895,39.86561478300064,78986134.9257598,2107,222286,1895,0,0,131762616,108830392,262700182,15
1773030951.2607882,40.87330635600301,64973086.7599958,1494,173436,9292,0,0,119743272,29017816,270884286,17
1773030952.2697418,41.88242756300315,64039308.21363798,1094,154980,2815,0,0,98125240,54628392,278962214,19
1773030953.2696445,42.88243073100239,68785574.08735365,1159,164851,11345,0,0,97730768,82049296,287560438,19
1773030954.2777772,43.89055113100039,80250985.8943039,1208,168636,1150,0,0,99575880,82502224,297673270,19
1773030955.2816298,44.89442178200261,69697584.97287267,1239,151860,2190,0,0,113414264,52389432,306419190,19
1773030956.288632,45.901416832002724,83550154.49181251,1263,160904,1377,0,0,109112864,66550672,316936014,19
1773030957.298835,46.91163173800305,67287575.7388378,917,150019,2512,0,0,84969104,61709872,325432878,20
1773030958.4635637,48.07627185500314,58524736.53025876,980,200502,4049,0,0,67943296,50881320,333952910,20
1773030959.474382,49.087195593001525,64604865.37719871,1021,158346,1194,0,0,89630616,64931352,342116734,20
1773030960.474617,50.08742711200102,69812189.15181474,1049,173887,4363,0,0,83858584,67215328,350845278,20
1773030961.4753566,51.08815729900016,69927883.56854121,1066,162208,3800,0,0,91353400,62224936,359592646,20
1773030962.484408,52.097209136001766,66653368.57207751,1075,152291,1736,0,0,98123640,42818768,367999734,20
1773030963.4942625,53.10700147500029,72879491.3150036,1079,147589,2329,0,0,101626048,65196008,377198878,20
1773030964.500049,54.112838027002,73304315.55034064,1079,161043,3872,0,0,93135952,61850272,386415398,20
1773030965.5115705,55.124367416003224,71563334.47857174,1079,174966,142,0,0,85724768,69279880,395463950,20
1773030966.5125241,56.1252828780016,66442918.03347923,1081,149694,2836,0,0,100382960,55371848,403776918,20
1773030967.5164769,57.12850831500327,67606260.26659131,1088,159644,12352,0,0,94735928,59806408,412254958,20
1773030968.5160823,58.128880391002895,73021534.43957952,1101,174833,335,0,0,87539112,63700424,421386046,20
1773030969.5323396,59.14509209600146,70994214.73412536,1123,149387,2626,0,0,104497264,70830112,430404190,20
