timestamp,elapsed,goodput_bps,snd_cwnd,rtt_us,rttvar_us,retrans,lost,pacing_rate_bps,delivery_rate_bps,bytes_acked,total_retrans
1773030888.1773834,41.37260508399777,76302453.98124446,3996,181425,1725,0,0,306172400,101696600,387607454,0
1773030889.1895568,42.384862017999694,83688791.99975811,3996,184445,2359,0,0,301159328,101696600,398196774,0
1773030890.2057824,43.39965001099699,82663650.51505226,3996,182348,1951,0,0,304622848,101696600,408682534,0
1773030891.2105346,44.40582679999716,75034002.79688586,3996,181764,3090,0,0,305602640,101696600,418119718,0
1773030892.213578,45.408883475996845,77381262.551932,3996,183976,3535,0,0,301928488,101696600,427821942,0
1773030893.2179172,46.413100197998574,76270771.36031611,3996,188973,2314,0,0,293944224,101696600,437395990,0
1773030894.2185493,47.41383801199845,74602365.3304353,3996,188821,11850,0,0,294180656,101696600,446728166,0
1773030895.2274115,48.42271922599684,74557296.69292843,3996,242192,5707,0,0,229353080,101696600,456130598,0
1773030896.2301154,49.4254125059997,74358451.86853892,3996,191477,6281,0,0,290099296,101696600,465450438,0
1773030897.2454343,50.44072564199814,72008050.92322999,3996,189930,1998,0,0,292462944,101696600,474589278,0
1773030898.2637136,51.459009715999855,76377900.80950356,3996,193737,2206,0,0,286716136,101696600,484311078,0
1773030899.268615,52.46367087699764,74103487.7132711,3996,198259,7878,0,0,280175680,101696600,493617190,0
1773030900.2800977,53.47539492799842,80841142.32442684,3996,181434,1846,0,0,306158480,101696600,503840806,0
1773030901.2859588,54.48126917499758,80205270.43085508,2797,184373,1800,0,0,210878920,101696600,513925358,2
1773030902.2917995,55.485503611998865,77584879.71459611,2797,187240,4075,0,0,207649832,109003296,523664534,2
1773030903.2959821,56.49130918299852,82105983.88108183,2797,182804,3246,0,0,212689168,109003296,533987366,2
1773030904.300621,57.49589607300004,80371695.87180048,2797,185200,6003,0,0,209937680,109003296,544079910,2
1773030905.3126533,58.507925940997666,76672266.75189593,2797,182004,5684,0,0,213624040,109003296,553779238,2
1773030906.3155663,59.510789099997055,69008433.88149843,2797,186157,3003,0,0,208858008,109003296,562429990,2
